     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1024,         0,       953,   0.052,PymatchingGapSampler,ad2b3a1a92770969f6aee591103a546cc8e262147c3de1fdc372b0a74e048f37,"{""c"":""compiled-3q-multiplier-16-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.016}","{""C100"":1,""C103"":1,""C104"":1,""C105"":1,""C106"":1,""C110"":1,""C112"":1,""C113"":2,""C117"":1,""C121"":1,""C122"":1,""C124"":36,""C48"":1,""C64"":1,""C65"":2,""C68"":1,""C70"":1,""C76"":2,""C78"":1,""C79"":1,""C81"":1,""C85"":2,""C88"":1,""C89"":4,""C92"":1,""C96"":2,""C97"":2}"
      1024,         0,       949,   0.037,PymatchingGapSampler,1799c3c0da3f62a62293dfcbce86ec31d862d6c965fb2bd8efc8492863084f95,"{""c"":""compiled-3q-multiplier-12-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.012}","{""C100"":1,""C103"":2,""C104"":1,""C105"":2,""C108"":1,""C112"":1,""C114"":1,""C117"":2,""C119"":1,""C122"":2,""C124"":36,""C30"":1,""C54"":1,""C65"":1,""C68"":2,""C70"":1,""C72"":2,""C74"":1,""C79"":1,""C81"":1,""C84"":1,""C85"":3,""C87"":1,""C88"":1,""C89"":1,""C92"":2,""C93"":1,""C94"":1,""C97"":1,""C99"":2}"
      6144,         0,      2937,   0.204,PymatchingGapSampler,fa07acd832628ab615a7950e66d49f62ecef29ab8105ac4c978b008bb87ecdec,"{""c"":""compiled-3q-multiplier-3-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform_atoms"",""p"":0.003}","{""C10"":1,""C100"":10,""C101"":11,""C102"":29,""C103"":25,""C104"":8,""C105"":20,""C106"":19,""C107"":23,""C108"":31,""C109"":8,""C110"":19,""C111"":14,""C112"":13,""C113"":15,""C114"":7,""C115"":21,""C116"":39,""C117"":20,""C118"":22,""C119"":13,""C120"":21,""C121"":11,""C122"":9,""C123"":17,""C124"":6,""C125"":15,""C126"":21,""C127"":10,""C128"":13,""C129"":17,""C130"":33,""C131"":20,""C132"":40,""C133"":13,""C134"":26,""C135"":37,""C136"":20,""C137"":11,""C138"":32,""C139"":2103,""C26"":1,""C30"":1,""C35"":2,""C37"":2,""C39"":1,""C40"":1,""C41"":1,""C42"":1,""C44"":1,""C45"":1,""C47"":2,""C48"":2,""C54"":1,""C55"":1,""C56"":1,""C57"":2,""C58"":1,""C59"":1,""C61"":1,""C62"":1,""C63"":1,""C68"":1,""C69"":1,""C70"":1,""C71"":2,""C72"":1,""C74"":1,""C75"":2,""C76"":1,""C77"":6,""C78"":6,""C79"":5,""C8"":1,""C80"":7,""C81"":14,""C82"":1,""C83"":37,""C84"":15,""C85"":3,""C86"":10,""C87"":30,""C88"":23,""C89"":14,""C90"":18,""C91"":11,""C92"":1,""C93"":10,""C94"":14,""C95"":17,""C96"":24,""C97"":4,""C98"":31,""C99"":26}"
      6144,         0,      2779,   0.210,PymatchingGapSampler,48745cbc9d131ede04aad5a664c79653032f86ac364eb54c884fc483279471f7,"{""c"":""compiled-3q-multiplier-2-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform_atoms"",""p"":0.002}","{""C100"":10,""C101"":17,""C102"":23,""C103"":28,""C104"":18,""C105"":17,""C106"":19,""C107"":25,""C108"":28,""C109"":5,""C110"":17,""C111"":16,""C112"":22,""C113"":20,""C114"":14,""C115"":21,""C116"":36,""C117"":20,""C118"":27,""C119"":14,""C120"":17,""C121"":18,""C122"":13,""C123"":10,""C124"":16,""C125"":29,""C126"":26,""C127"":13,""C128"":16,""C129"":13,""C130"":25,""C131"":11,""C132"":33,""C133"":26,""C134"":28,""C135"":24,""C136"":39,""C137"":7,""C138"":24,""C139"":2215,""C19"":1,""C25"":2,""C31"":2,""C33"":1,""C35"":1,""C42"":2,""C44"":1,""C46"":1,""C47"":1,""C50"":1,""C55"":1,""C57"":1,""C61"":1,""C62"":3,""C65"":1,""C66"":2,""C67"":5,""C68"":2,""C69"":2,""C70"":3,""C71"":1,""C72"":2,""C73"":3,""C74"":1,""C75"":1,""C76"":3,""C77"":2,""C78"":2,""C79"":1,""C80"":12,""C81"":14,""C82"":2,""C83"":35,""C84"":16,""C85"":5,""C86"":12,""C87"":27,""C88"":22,""C89"":6,""C90"":24,""C91"":13,""C92"":7,""C93"":15,""C94"":24,""C95"":7,""C96"":9,""C97"":15,""C98"":28,""C99"":22}"
      1024,         0,       893,   0.042,PymatchingGapSampler,f72b3c9b18e2657f6ba8a9e93dcf58e1295b123d787cf6e64894244511c6ee4c,"{""c"":""compiled-3q-multiplier-3-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.003}","{""C100"":2,""C103"":1,""C104"":2,""C105"":4,""C106"":1,""C108"":2,""C109"":2,""C110"":2,""C112"":1,""C113"":6,""C114"":1,""C115"":2,""C119"":2,""C123"":1,""C124"":67,""C55"":1,""C58"":1,""C62"":1,""C65"":1,""C67"":1,""C68"":4,""C69"":1,""C70"":1,""C71"":1,""C73"":1,""C76"":2,""C79"":1,""C81"":1,""C82"":1,""C84"":2,""C85"":3,""C86"":2,""C87"":3,""C89"":1,""C90"":3,""C95"":2,""C97"":1}"
      1024,         0,       917,   0.048,PymatchingGapSampler,336e25b1bec4b5b4d72a9b8b647208d8cd41e0a3b6f91162b5875e89139d6d8d,"{""c"":""compiled-3q-multiplier-1-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.001}","{""C100"":1,""C101"":1,""C103"":1,""C105"":1,""C106"":2,""C107"":2,""C110"":4,""C112"":4,""C113"":4,""C114"":1,""C115"":1,""C116"":1,""C120"":1,""C122"":1,""C124"":57,""C26"":1,""C42"":1,""C43"":1,""C45"":1,""C60"":1,""C68"":1,""C71"":1,""C74"":1,""C77"":1,""C78"":1,""C79"":1,""C81"":1,""C82"":1,""C85"":2,""C86"":3,""C87"":1,""C88"":2,""C90"":1,""C95"":1,""C97"":1,""C98"":1}"
      1024,         0,       940,   0.040,PymatchingGapSampler,ad2b3a1a92770969f6aee591103a546cc8e262147c3de1fdc372b0a74e048f37,"{""c"":""compiled-3q-multiplier-16-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.016}","{""C100"":1,""C102"":1,""C103"":1,""C104"":2,""C106"":1,""C111"":1,""C112"":2,""C113"":1,""C114"":1,""C116"":1,""C119"":1,""C120"":1,""C124"":49,""C55"":1,""C60"":1,""C66"":1,""C67"":2,""C68"":2,""C70"":1,""C79"":1,""C80"":2,""C82"":2,""C85"":3,""C89"":1,""C91"":1,""C95"":1,""C96"":1,""C98"":1}"
      1024,         0,       902,   0.052,PymatchingGapSampler,ca1e269eb7e3cc81d333b9abe3cfa92061b38c0a57f57b74a7d59e6aebdb7133,"{""c"":""compiled-3q-multiplier-2-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.002}","{""C102"":1,""C103"":2,""C104"":1,""C105"":2,""C106"":1,""C107"":2,""C110"":3,""C111"":1,""C112"":1,""C113"":1,""C114"":1,""C115"":1,""C117"":3,""C118"":1,""C121"":1,""C124"":59,""C27"":1,""C35"":1,""C43"":1,""C52"":1,""C56"":1,""C57"":1,""C67"":2,""C68"":3,""C69"":3,""C70"":1,""C73"":1,""C75"":1,""C76"":1,""C78"":2,""C79"":1,""C81"":2,""C82"":1,""C84"":3,""C85"":5,""C86"":1,""C87"":2,""C90"":2,""C92"":1,""C94"":2,""C95"":1}"
      1024,         0,       952,   0.049,PymatchingGapSampler,1799c3c0da3f62a62293dfcbce86ec31d862d6c965fb2bd8efc8492863084f95,"{""c"":""compiled-3q-multiplier-12-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.012}","{""C101"":2,""C104"":2,""C106"":1,""C110"":2,""C113"":3,""C114"":1,""C115"":1,""C117"":1,""C118"":2,""C119"":1,""C120"":1,""C124"":36,""C51"":1,""C56"":1,""C58"":1,""C69"":1,""C73"":1,""C77"":1,""C79"":1,""C82"":2,""C83"":1,""C84"":1,""C85"":3,""C86"":1,""C87"":1,""C89"":1,""C93"":1,""C97"":1}"
      1024,         0,       931,   0.036,PymatchingGapSampler,f72b3c9b18e2657f6ba8a9e93dcf58e1295b123d787cf6e64894244511c6ee4c,"{""c"":""compiled-3q-multiplier-3-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.003}","{""C100"":1,""C101"":2,""C102"":2,""C109"":1,""C110"":1,""C111"":2,""C112"":1,""C113"":2,""C115"":1,""C118"":1,""C120"":1,""C121"":1,""C124"":49,""C26"":1,""C42"":1,""C63"":1,""C66"":1,""C67"":3,""C68"":2,""C69"":1,""C73"":1,""C80"":1,""C84"":2,""C85"":2,""C87"":1,""C88"":2,""C90"":2,""C91"":1,""C92"":2,""C96"":1,""C97"":1,""C98"":1,""C99"":1}"
      1024,         0,       957,   0.034,PymatchingGapSampler,ad2b3a1a92770969f6aee591103a546cc8e262147c3de1fdc372b0a74e048f37,"{""c"":""compiled-3q-multiplier-16-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.016}","{""C100"":1,""C101"":2,""C103"":1,""C104"":1,""C105"":1,""C106"":1,""C109"":2,""C112"":2,""C113"":1,""C115"":1,""C122"":1,""C124"":35,""C65"":1,""C66"":1,""C67"":2,""C73"":1,""C75"":2,""C81"":1,""C82"":1,""C85"":5,""C86"":1,""C91"":2,""C99"":1}"
      6144,         0,      2620,   0.223,PymatchingGapSampler,3b6c05e615564709dbfa395808f2e19641a9b1a0d8cff5bf6b0c54daa36894dc,"{""c"":""compiled-3q-multiplier-1-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform_atoms"",""p"":0.001}","{""C100"":31,""C101"":14,""C102"":30,""C103"":31,""C104"":15,""C105"":11,""C106"":25,""C107"":26,""C108"":28,""C109"":11,""C110"":16,""C111"":23,""C112"":24,""C113"":17,""C114"":21,""C115"":18,""C116"":27,""C117"":48,""C118"":21,""C119"":9,""C120"":21,""C121"":18,""C122"":17,""C123"":11,""C124"":6,""C125"":28,""C126"":33,""C127"":14,""C128"":14,""C129"":12,""C130"":27,""C131"":8,""C132"":35,""C133"":35,""C134"":14,""C135"":23,""C136"":39,""C137"":12,""C138"":46,""C139"":2282,""C22"":1,""C31"":1,""C32"":1,""C48"":1,""C50"":3,""C51"":1,""C53"":1,""C56"":1,""C57"":1,""C60"":2,""C62"":3,""C63"":4,""C64"":8,""C65"":3,""C66"":3,""C67"":1,""C68"":1,""C69"":4,""C70"":1,""C72"":3,""C75"":1,""C76"":2,""C77"":2,""C78"":3,""C80"":10,""C81"":20,""C82"":5,""C83"":50,""C84"":27,""C85"":1,""C86"":8,""C87"":29,""C88"":25,""C89"":11,""C90"":31,""C91"":12,""C92"":7,""C93"":3,""C94"":8,""C95"":15,""C96"":11,""C97"":22,""C98"":19,""C99"":17}"
      1024,         0,       942,   0.042,PymatchingGapSampler,1799c3c0da3f62a62293dfcbce86ec31d862d6c965fb2bd8efc8492863084f95,"{""c"":""compiled-3q-multiplier-12-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.012}","{""C102"":1,""C103"":2,""C104"":1,""C105"":1,""C107"":1,""C108"":1,""C109"":1,""C111"":1,""C113"":1,""C114"":1,""C116"":1,""C118"":1,""C120"":1,""C122"":1,""C124"":44,""C33"":1,""C40"":1,""C43"":1,""C51"":1,""C68"":1,""C70"":1,""C72"":2,""C80"":1,""C81"":1,""C82"":1,""C83"":2,""C85"":4,""C86"":1,""C87"":1,""C92"":1,""C97"":2,""C98"":1}"
      1024,         1,       916,   0.053,PymatchingGapSampler,ca1e269eb7e3cc81d333b9abe3cfa92061b38c0a57f57b74a7d59e6aebdb7133,"{""c"":""compiled-3q-multiplier-2-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.002}","{""C100"":1,""C103"":4,""C105"":2,""C107"":1,""C109"":2,""C110"":2,""C112"":1,""C113"":2,""C116"":1,""C117"":3,""C120"":1,""C122"":1,""C123"":1,""C124"":58,""C47"":1,""C59"":1,""C68"":1,""C70"":1,""C71"":1,""C75"":1,""C79"":1,""C82"":7,""C84"":2,""C85"":3,""C86"":1,""C92"":1,""C93"":2,""C94"":1,""C96"":1,""C97"":1,""C99"":1,""E34"":1}"
      2048,         0,      1820,   0.075,PymatchingGapSampler,336e25b1bec4b5b4d72a9b8b647208d8cd41e0a3b6f91162b5875e89139d6d8d,"{""c"":""compiled-3q-multiplier-1-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.001}","{""C100"":1,""C102"":1,""C103"":4,""C104"":7,""C105"":2,""C106"":3,""C107"":4,""C108"":1,""C109"":2,""C110"":2,""C112"":2,""C113"":4,""C114"":2,""C116"":2,""C119"":1,""C120"":4,""C122"":2,""C123"":1,""C124"":114,""C49"":1,""C58"":2,""C62"":1,""C64"":1,""C66"":1,""C67"":1,""C68"":5,""C69"":1,""C73"":2,""C74"":2,""C75"":1,""C77"":1,""C79"":1,""C80"":2,""C81"":2,""C82"":4,""C83"":1,""C84"":4,""C85"":6,""C86"":6,""C87"":3,""C89"":7,""C90"":1,""C94"":4,""C95"":1,""C96"":2,""C97"":2,""C98"":2,""C99"":2}"
      1024,         0,       962,   0.041,PymatchingGapSampler,ad2b3a1a92770969f6aee591103a546cc8e262147c3de1fdc372b0a74e048f37,"{""c"":""compiled-3q-multiplier-16-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.016}","{""C101"":1,""C106"":1,""C107"":1,""C110"":1,""C111"":1,""C112"":2,""C113"":4,""C114"":1,""C124"":30,""C28"":1,""C64"":1,""C67"":1,""C69"":1,""C72"":1,""C73"":1,""C75"":2,""C77"":2,""C79"":1,""C80"":1,""C82"":3,""C83"":1,""C84"":1,""C85"":3}"
      2048,         1,      1815,   0.073,PymatchingGapSampler,f72b3c9b18e2657f6ba8a9e93dcf58e1295b123d787cf6e64894244511c6ee4c,"{""c"":""compiled-3q-multiplier-3-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.003}","{""C100"":1,""C101"":1,""C102"":1,""C104"":8,""C105"":4,""C106"":1,""C109"":2,""C110"":4,""C112"":3,""C113"":5,""C115"":1,""C116"":2,""C117"":3,""C118"":1,""C119"":3,""C120"":2,""C121"":4,""C122"":1,""C123"":1,""C124"":122,""C23"":1,""C27"":1,""C37"":1,""C54"":2,""C57"":1,""C58"":1,""C63"":1,""C65"":1,""C67"":3,""C68"":5,""C70"":3,""C72"":1,""C73"":4,""C76"":1,""C78"":1,""C79"":1,""C81"":3,""C82"":1,""C83"":1,""C84"":6,""C85"":3,""C86"":2,""C87"":3,""C89"":6,""C90"":1,""C92"":2,""C93"":2,""C95"":2,""C97"":1,""C99"":1,""E4"":1}"
      1024,         0,       903,   0.038,PymatchingGapSampler,ca1e269eb7e3cc81d333b9abe3cfa92061b38c0a57f57b74a7d59e6aebdb7133,"{""c"":""compiled-3q-multiplier-2-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.002}","{""C101"":1,""C103"":1,""C104"":3,""C105"":2,""C107"":4,""C110"":2,""C113"":3,""C114"":1,""C117"":1,""C120"":3,""C122"":1,""C123"":1,""C124"":70,""C21"":1,""C41"":1,""C47"":1,""C68"":1,""C69"":1,""C70"":2,""C72"":1,""C77"":1,""C79"":1,""C83"":2,""C84"":2,""C85"":1,""C86"":3,""C87"":1,""C89"":4,""C93"":2,""C95"":1,""C97"":2}"
      2048,         0,      1886,   0.071,PymatchingGapSampler,1799c3c0da3f62a62293dfcbce86ec31d862d6c965fb2bd8efc8492863084f95,"{""c"":""compiled-3q-multiplier-12-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.012}","{""C100"":1,""C102"":1,""C103"":3,""C104"":2,""C105"":4,""C108"":1,""C109"":4,""C110"":1,""C112"":2,""C114"":1,""C115"":2,""C116"":3,""C117"":3,""C119"":1,""C122"":1,""C123"":2,""C124"":87,""C36"":1,""C65"":2,""C66"":2,""C67"":2,""C68"":2,""C70"":5,""C72"":3,""C78"":1,""C79"":1,""C82"":2,""C84"":2,""C85"":8,""C86"":3,""C87"":2,""C89"":1,""C92"":2,""C93"":1,""C95"":1,""C96"":1,""C97"":1}"
      2048,         0,      1831,   0.080,PymatchingGapSampler,336e25b1bec4b5b4d72a9b8b647208d8cd41e0a3b6f91162b5875e89139d6d8d,"{""c"":""compiled-3q-multiplier-1-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.001}","{""C100"":1,""C101"":2,""C102"":1,""C103"":1,""C104"":3,""C105"":1,""C106"":3,""C107"":1,""C109"":3,""C110"":5,""C111"":1,""C112"":3,""C113"":6,""C115"":1,""C116"":3,""C117"":3,""C118"":2,""C119"":2,""C121"":1,""C122"":1,""C123"":1,""C124"":116,""C28"":1,""C39"":1,""C40"":1,""C60"":1,""C64"":1,""C67"":1,""C68"":6,""C70"":2,""C73"":1,""C75"":2,""C77"":2,""C78"":1,""C80"":1,""C82"":2,""C83"":1,""C84"":3,""C85"":6,""C86"":6,""C87"":1,""C89"":5,""C93"":1,""C94"":2,""C96"":3,""C97"":1,""C98"":2,""C99"":2}"
      2048,         0,      1899,   0.088,PymatchingGapSampler,ad2b3a1a92770969f6aee591103a546cc8e262147c3de1fdc372b0a74e048f37,"{""c"":""compiled-3q-multiplier-16-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.016}","{""C101"":3,""C102"":3,""C103"":1,""C104"":1,""C105"":3,""C109"":1,""C111"":2,""C112"":3,""C113"":2,""C114"":3,""C115"":1,""C116"":2,""C117"":3,""C119"":3,""C120"":1,""C124"":83,""C30"":1,""C45"":1,""C49"":1,""C50"":1,""C57"":1,""C59"":1,""C65"":1,""C68"":2,""C70"":1,""C71"":1,""C72"":1,""C76"":1,""C78"":1,""C82"":2,""C83"":2,""C84"":1,""C85"":1,""C86"":1,""C87"":1,""C88"":3,""C89"":2,""C90"":2,""C92"":1,""C95"":1,""C96"":2,""C99"":1}"
      2048,         0,      1865,   0.082,PymatchingGapSampler,f72b3c9b18e2657f6ba8a9e93dcf58e1295b123d787cf6e64894244511c6ee4c,"{""c"":""compiled-3q-multiplier-3-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.003}","{""C101"":1,""C102"":2,""C103"":2,""C104"":10,""C105"":7,""C107"":1,""C109"":4,""C11"":1,""C110"":3,""C111"":2,""C112"":3,""C113"":4,""C115"":1,""C119"":1,""C120"":1,""C122"":2,""C123"":1,""C124"":88,""C28"":1,""C47"":1,""C57"":1,""C65"":1,""C67"":1,""C68"":2,""C70"":1,""C72"":1,""C73"":1,""C76"":1,""C78"":2,""C79"":2,""C81"":4,""C82"":3,""C84"":3,""C85"":7,""C86"":2,""C87"":1,""C89"":1,""C90"":3,""C91"":1,""C92"":3,""C93"":2,""C94"":1,""C95"":1,""C97"":1,""C99"":1}"
      2048,         1,      1821,   0.082,PymatchingGapSampler,ca1e269eb7e3cc81d333b9abe3cfa92061b38c0a57f57b74a7d59e6aebdb7133,"{""c"":""compiled-3q-multiplier-2-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.002}","{""C101"":1,""C102"":1,""C103"":1,""C104"":2,""C105"":4,""C106"":2,""C107"":1,""C109"":1,""C110"":2,""C111"":1,""C112"":2,""C113"":4,""C114"":2,""C116"":1,""C117"":1,""C119"":2,""C120"":3,""C121"":1,""C123"":4,""C124"":120,""C55"":1,""C57"":1,""C59"":1,""C64"":1,""C66"":2,""C67"":5,""C68"":1,""C70"":1,""C72"":2,""C73"":1,""C74"":1,""C77"":1,""C78"":1,""C79"":3,""C81"":5,""C82"":4,""C84"":4,""C85"":10,""C86"":4,""C87"":2,""C89"":2,""C90"":3,""C91"":2,""C92"":1,""C93"":2,""C94"":1,""C95"":2,""C96"":3,""C98"":1,""C99"":2,""E35"":1}"
     12288,         0,      7982,   0.278,PymatchingGapSampler,b5ef05b24abc92d86d9495c0b40efa77873b4d4896413cdea267f9f052052b98,"{""c"":""compiled-3q-multiplier-16-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform_atoms"",""p"":0.016}","{""C100"":4,""C101"":16,""C102"":44,""C103"":17,""C104"":20,""C105"":35,""C106"":24,""C107"":18,""C108"":23,""C109"":10,""C110"":21,""C111"":28,""C112"":24,""C113"":31,""C114"":22,""C115"":19,""C116"":52,""C117"":25,""C118"":16,""C119"":4,""C120"":41,""C121"":28,""C122"":5,""C123"":17,""C124"":22,""C125"":40,""C126"":21,""C127"":7,""C128"":39,""C129"":42,""C130"":25,""C131"":16,""C132"":50,""C133"":34,""C134"":25,""C135"":64,""C136"":23,""C137"":15,""C138"":2805,""C26"":2,""C27"":1,""C28"":1,""C37"":1,""C39"":2,""C40"":1,""C42"":1,""C45"":1,""C47"":1,""C48"":1,""C50"":2,""C52"":2,""C53"":2,""C55"":3,""C56"":1,""C57"":3,""C58"":2,""C60"":3,""C63"":1,""C64"":2,""C65"":2,""C67"":2,""C68"":2,""C69"":4,""C70"":2,""C71"":2,""C73"":2,""C74"":5,""C75"":1,""C76"":6,""C77"":15,""C78"":5,""C79"":6,""C80"":3,""C81"":19,""C82"":23,""C83"":25,""C84"":22,""C85"":31,""C86"":13,""C87"":44,""C88"":18,""C89"":4,""C90"":47,""C91"":14,""C92"":25,""C93"":12,""C94"":20,""C95"":12,""C96"":47,""C97"":10,""C98"":12,""C99"":46}"
      2048,         0,      1878,   0.081,PymatchingGapSampler,1799c3c0da3f62a62293dfcbce86ec31d862d6c965fb2bd8efc8492863084f95,"{""c"":""compiled-3q-multiplier-12-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.012}","{""C100"":1,""C102"":2,""C104"":2,""C105"":6,""C106"":2,""C107"":3,""C109"":1,""C110"":2,""C112"":1,""C113"":3,""C114"":3,""C116"":3,""C117"":2,""C119"":3,""C120"":1,""C121"":1,""C122"":1,""C124"":93,""C24"":1,""C31"":1,""C59"":1,""C66"":2,""C67"":1,""C68"":1,""C70"":1,""C72"":1,""C73"":1,""C74"":2,""C76"":1,""C78"":2,""C82"":1,""C83"":1,""C84"":3,""C85"":5,""C86"":1,""C87"":2,""C88"":1,""C90"":1,""C91"":2,""C93"":1,""C94"":1,""C95"":2,""C96"":3,""C98"":1}"
     11264,         0,      6700,   0.278,PymatchingGapSampler,4a3d7bda5757f7bb69a442074b5181897af381a3b4dbe9ab72cc3997cc72a4c6,"{""c"":""compiled-3q-multiplier-12-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform_atoms"",""p"":0.012}","{""C100"":43,""C101"":7,""C102"":48,""C103"":40,""C104"":4,""C105"":34,""C106"":42,""C107"":17,""C108"":32,""C109"":17,""C110"":17,""C111"":25,""C112"":18,""C113"":9,""C114"":35,""C115"":30,""C116"":24,""C117"":46,""C118"":39,""C119"":4,""C120"":35,""C121"":24,""C122"":22,""C123"":12,""C124"":11,""C125"":48,""C126"":26,""C127"":14,""C128"":37,""C129"":23,""C130"":63,""C131"":32,""C132"":13,""C133"":51,""C134"":28,""C135"":46,""C136"":51,""C137"":24,""C138"":40,""C139"":2918,""C26"":1,""C30"":1,""C31"":1,""C33"":1,""C35"":1,""C36"":1,""C37"":1,""C39"":1,""C42"":1,""C43"":1,""C45"":1,""C46"":2,""C49"":1,""C50"":1,""C53"":3,""C55"":2,""C56"":4,""C57"":3,""C58"":2,""C59"":1,""C60"":1,""C61"":2,""C62"":5,""C64"":2,""C65"":1,""C66"":2,""C67"":3,""C69"":3,""C70"":3,""C71"":1,""C73"":3,""C74"":2,""C75"":4,""C76"":2,""C77"":6,""C78"":17,""C79"":3,""C80"":6,""C81"":16,""C82"":12,""C83"":54,""C84"":10,""C85"":5,""C86"":43,""C87"":25,""C88"":48,""C89"":5,""C90"":28,""C91"":19,""C92"":8,""C93"":31,""C94"":14,""C95"":19,""C96"":22,""C97"":31,""C98"":8,""C99"":21}"
      2048,         0,      1826,   0.079,PymatchingGapSampler,336e25b1bec4b5b4d72a9b8b647208d8cd41e0a3b6f91162b5875e89139d6d8d,"{""c"":""compiled-3q-multiplier-1-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.001}","{""C101"":2,""C102"":2,""C103"":2,""C104"":3,""C105"":2,""C106"":3,""C108"":1,""C109"":3,""C110"":4,""C112"":6,""C113"":3,""C114"":3,""C116"":2,""C118"":1,""C119"":2,""C120"":3,""C121"":1,""C122"":2,""C123"":2,""C124"":110,""C24"":1,""C36"":2,""C45"":1,""C57"":1,""C58"":1,""C60"":1,""C64"":1,""C67"":3,""C68"":3,""C69"":2,""C70"":3,""C71"":1,""C73"":2,""C76"":3,""C78"":2,""C79"":2,""C80"":2,""C81"":3,""C82"":3,""C84"":5,""C85"":6,""C86"":4,""C87"":1,""C89"":4,""C90"":4,""C93"":1,""C94"":1,""C98"":2}"
      2048,         0,      1904,   0.084,PymatchingGapSampler,ad2b3a1a92770969f6aee591103a546cc8e262147c3de1fdc372b0a74e048f37,"{""c"":""compiled-3q-multiplier-16-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.016}","{""C101"":1,""C102"":2,""C103"":2,""C104"":2,""C105"":2,""C107"":2,""C109"":3,""C110"":2,""C112"":1,""C113"":2,""C114"":1,""C115"":4,""C116"":1,""C117"":1,""C118"":1,""C121"":1,""C123"":1,""C124"":79,""C32"":1,""C49"":1,""C60"":1,""C63"":1,""C64"":1,""C66"":2,""C67"":1,""C68"":1,""C70"":1,""C71"":1,""C78"":1,""C79"":1,""C80"":2,""C82"":1,""C83"":2,""C85"":9,""C86"":1,""C87"":1,""C89"":1,""C92"":1,""C93"":2,""C95"":1,""C96"":1,""C98"":1}"
      2048,         0,      1833,   0.081,PymatchingGapSampler,ca1e269eb7e3cc81d333b9abe3cfa92061b38c0a57f57b74a7d59e6aebdb7133,"{""c"":""compiled-3q-multiplier-2-rotated-HXY"",""d1"":3,""d2"":5,""d3"":9,""noise"":""uniform"",""p"":0.002}","{""C100"":1,""C102"":1,""C103"":2,""C104"":5,""C105"":7,""C106"":3,""C107"":1,""C109"":2,""C110"":4,""C112"":2,""C113"":6,""C115"":2,""C116"":1,""C119"":1,""C120"":3,""C122"":2,""C123"":1,""C124"":112,""C29"":1,""C42"":2,""C54"":1,""C66"":1,""C67"":2,""C68"":4,""C70"":1,""C74"":1,""C75"":3,""C76"":2,""C77"":2,""C82"":5,""C84"":2,""C85"":7,""C86"":2,""C87"":5,""C89"":3,""C90"":4,""C92"":2,""C93"":3,""C95"":1,""C96"":2,""C97"":2,""C99"":1}"
