     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      1280,         0,      1280,   0.021,PostSelectionSampler,84c7497511a559083e1ad6bb505f1f361f3eeb36407ce2c6fd33793d60fa0e63,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.001}",
      6144,         1,      5120,   0.079,PostSelectionSampler,c3e0f604c2216c7e9b0e4c661af668127b230715c8d8e0f8dde1b5b870c8e182,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0001}",
      4096,         0,      3118,   0.050,PostSelectionSampler,c7acf875fc42ce57fd6353c9f86489e21152ebb7ff195952dca4409ca856d2e9,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0001}",
      5120,         0,      5116,   0.052,PostSelectionSampler,9b331d45fd4d86a93b468f6f87cc97a04f17c980ffa1ac5374ab7fb4c2e2855c,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0005}",
      2048,         0,      2043,   0.033,PostSelectionSampler,e0227c92cc99f22d9f14c769683539de754eddbe42eeccec591757dc194085d7,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0003}",
      2048,         0,      1991,   0.023,PostSelectionSampler,a96f18462c527540927f37ea56e7c782ea1043ad74a9a17c68c68db10f4502ea,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0002}",
      1024,         0,      1024,   0.015,PostSelectionSampler,84c7497511a559083e1ad6bb505f1f361f3eeb36407ce2c6fd33793d60fa0e63,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.001}",
      3072,         0,      3072,   0.064,PostSelectionSampler,4e4fd38ca913799a716d06ecfe06fc89ba709e1dc44f95e0d49f8689b97594d6,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.001}",
      4096,         0,      3860,   0.037,PostSelectionSampler,8998cc3226dbe689c6cd071c7a14d44947249e22caac6dfedb035b4c35da5240,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0002}",
      3072,         0,      3072,   0.054,PostSelectionSampler,00ebc75607d9e294700d2273ead4fe4adbc167217bd2301b9a9a35caaa12fedd,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0005}",
      2048,         0,      2048,   0.035,PostSelectionSampler,84c7497511a559083e1ad6bb505f1f361f3eeb36407ce2c6fd33793d60fa0e63,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.001}",
      3072,         0,      3061,   0.043,PostSelectionSampler,e0227c92cc99f22d9f14c769683539de754eddbe42eeccec591757dc194085d7,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0003}",
      4096,         1,      3966,   0.046,PostSelectionSampler,a96f18462c527540927f37ea56e7c782ea1043ad74a9a17c68c68db10f4502ea,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.0002}",
      6144,         0,      6049,   0.064,PostSelectionSampler,7aff391c68932dafd604d1a378d3a49fb5becf7702a9199dc5c4aeef98e180bc,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0003}",
      4096,         0,      4089,   0.078,PostSelectionSampler,9b331d45fd4d86a93b468f6f87cc97a04f17c980ffa1ac5374ab7fb4c2e2855c,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0005}",
      8192,         0,      6271,   0.080,PostSelectionSampler,c7acf875fc42ce57fd6353c9f86489e21152ebb7ff195952dca4409ca856d2e9,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0001}",
      5120,         0,      4832,   0.045,PostSelectionSampler,8998cc3226dbe689c6cd071c7a14d44947249e22caac6dfedb035b4c35da5240,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.0002}",
      3072,         0,      3072,   0.037,PostSelectionSampler,84c7497511a559083e1ad6bb505f1f361f3eeb36407ce2c6fd33793d60fa0e63,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform"",""p"":0.001}",
      7168,         0,      7168,   0.072,PostSelectionSampler,4e4fd38ca913799a716d06ecfe06fc89ba709e1dc44f95e0d49f8689b97594d6,"{""c"":""expansion-H-double-injection-ghz"",""d1"":2,""d2"":11,""noise"":""uniform_atoms"",""p"":0.001}",
